P04_02_310,P04_02,41080,41165,0,19,98
P04_02_311,P04_02,41184,41260,3,19,2379
P04_02_312,P04_02,41263,41676,5,16,3041
P04_02_313,P04_02,41694,41931,5,19,3068
P04_02_314,P04_02,41913,41980,0,55,218
P04_02_315,P04_02,41999,42037,4,113,2725
P04_02_316,P04_02,42033,42121,3,21,2392
P04_02_317,P04_02,42135,42184,11,152,392
P04_02_318,P04_02,42187,42229,3,90,2467
P04_02_319,P04_02,42209,42379,6,90,3364
P04_02_32,P04_02,3680,3706,0,93,257
P04_02_320,P04_02,42234,42330,5,90,3195
P04_02_321,P04_02,42329,42352,4,90,2817
P04_02_322,P04_02,42389,42425,0,16,66
P04_02_323,P04_02,42472,42508,3,8,2459
P04_02_324,P04_02,42511,42538,0,100,3
P04_02_325,P04_02,42573,42673,31,100,1991
P04_02_326,P04_02,42721,42768,1,100,1114
P04_02_327,P04_02,42794,42900,5,16,3041
P04_02_328,P04_02,42916,42968,3,12,2345
P04_02_329,P04_02,42972,43005,1,16,1177
P04_02_33,P04_02,3726,3766,0,18,87
P04_02_330,P04_02,43008,43032,4,12,2729
P04_02_34,P04_02,3819,4024,2,18,1862
P04_02_35,P04_02,4092,4197,14,18,792
P04_02_36,P04_02,4241,4264,0,4,201
P04_02_37,P04_02,4259,4320,1,18,1198
P04_02_38,P04_02,4314,4337,1,4,1307
P04_02_39,P04_02,4340,4392,0,80,245
P04_02_4,P04_02,398,496,11,5,469
P04_02_40,P04_02,4395,4425,1,7,1339
P04_02_41,P04_02,4440,4495,3,12,2345
P04_02_42,P04_02,4488,4533,3,8,2459
P04_02_43,P04_02,4518,4628,0,41,203
P04_02_44,P04_02,4614,4685,4,12,2729
P04_02_45,P04_02,4688,4746,1,41,1309
P04_02_46,P04_02,4759,5024,31,41,2016
P04_02_47,P04_02,5027,5085,3,12,2345
P04_02_48,P04_02,5082,5107,3,8,2459
P04_02_49,P04_02,5103,5151,1,41,1309
P04_02_5,P04_02,544,754,12,5,636
P04_02_50,P04_02,5139,5172,4,12,2729
P04_02_51,P04_02,5169,5227,3,8,2459
P04_02_52,P04_02,5230,5289,31,87,2036
P04_02_53,P04_02,5332,5731,19,41,1100
P04_02_54,P04_02,5784,5806,0,41,203
P04_02_55,P04_02,5795,6194,19,41,1100
P04_02_56,P04_02,6196,6225,0,41,203
P04_02_57,P04_02,6227,6424,19,41,1100
P04_02_58,P04_02,6435,6450,59,41,2966
P04_02_59,P04_02,6450,6468,0,41,203
P04_02_6,P04_02,794,824,1,80,1351
P04_02_60,P04_02,6471,6509,0,41,203
P04_02_61,P04_02,7400,7515,5,48,3151
P04_02_62,P04_02,7665,7686,0,20,107
P04_02_63,P04_02,7695,7816,55,20,2891
P04_02_64,P04_02,7946,8155,25,20,1668
P04_02_65,P04_02,8162,8242,38,139,2282
P04_02_66,P04_02,8355,8470,7,41,3530
P04_02_67,P04_02,8576,8654,7,41,3530
P04_02_68,P04_02,8677,8756,7,41,3530
P04_02_69,P04_02,8775,8825,0,41,203
P04_02_7,P04_02,990,1024,3,8,2459
P04_02_70,P04_02,8840,8878,5,36,3139
P04_02_71,P04_02,9165,9454,7,41,3530
P04_02_72,P04_02,9457,9825,7,41,3530
P04_02_73,P04_02,9939,10671,7,41,3530
P04_02_74,P04_02,10481,10542,38,41,2304
P04_02_75,P04_02,10563,10617,7,41,3530
P04_02_76,P04_02,10731,10784,25,41,1678
P04_02_77,P04_02,11006,11109,7,41,3530
P04_02_78,P04_02,11165,11222,7,41,3530
P04_02_79,P04_02,11283,12204,7,41,3530
P04_02_8,P04_02,1034,1059,0,20,107
P04_02_80,P04_02,12201,12752,7,41,3530
P04_02_81,P04_02,12720,13156,7,41,3530
P04_02_82,P04_02,13184,13282,25,41,1678
P04_02_83,P04_02,13305,13508,7,41,3530
P04_02_84,P04_02,13491,13525,1,4,1307
P04_02_85,P04_02,13551,13789,24,53,1629
P04_02_86,P04_02,13719,14519,47,53,2653
P04_02_87,P04_02,14403,14776,25,53,1684
P04_02_88,P04_02,14580,14830,47,53,2653
P04_02_89,P04_02,14830,14876,1,20,1217
P04_02_9,P04_02,1113,1239,22,139,1481
P04_02_90,P04_02,14858,14904,0,93,257
P04_02_91,P04_02,14883,15198,55,93,2904
P04_02_92,P04_02,15198,15223,1,93,1363
P04_02_93,P04_02,15234,15265,0,53,216
P04_02_94,P04_02,15283,15390,9,53,3780
P04_02_95,P04_02,15388,15443,1,7,1339
P04_02_96,P04_02,15461,15583,11,5,469
P04_02_97,P04_02,15643,15673,24,160,1592
P04_02_98,P04_02,15687,15944,12,139,548
P04_02_99,P04_02,15737,15825,12,160,561
P04_03_0,P04_03,91,129,0,20,107
P04_03_1,P04_03,131,261,5,41,3145
P04_03_10,P04_03,826,875,22,139,1481
P04_03_100,P04_03,11019,11078,0,4,201
P04_03_101,P04_03,11085,11247,7,162,3485
P04_03_102,P04_03,11253,11280,1,4,1307
P04_03_103,P04_03,11291,11337,0,4,201
P04_03_104,P04_03,11363,12123,7,162,3485
P04_03_105,P04_03,12122,12248,2,4,1915
P04_03_106,P04_03,12159,12480,2,4,1915
P04_03_107,P04_03,12242,12282,6,0,3328
P04_03_108,P04_03,12276,12432,29,4,1802
P04_03_109,P04_03,12544,12590,14,4,806
P04_03_11,P04_03,878,938,22,139,1481
P04_03_110,P04_03,12597,12642,11,5,469
P04_03_111,P04_03,12642,12801,14,4,806
P04_03_112,P04_03,12793,12942,1,4,1307
P04_03_113,P04_03,12982,13181,0,162,69
P04_03_114,P04_03,13201,13395,5,23,3099
P04_03_115,P04_03,13446,13511,0,35,196
P04_03_116,P04_03,13510,13646,0,162,69
P04_03_117,P04_03,13523,13651,0,162,69
P04_03_118,P04_03,13649,13762,9,35,3767
P04_03_119,P04_03,13654,13764,1,35,1302
P04_03_12,P04_03,952,1061,10,41,325
P04_03_120,P04_03,13765,13847,0,162,69
P04_03_121,P04_03,13850,13904,1,35,1302
P04_03_122,P04_03,13907,13960,0,162,69
P04_03_123,P04_03,13963,13998,1,35,1302
P04_03_124,P04_03,14001,14054,0,162,69
P04_03_125,P04_03,14056,14100,1,35,1302
P04_03_126,P04_03,14121,14195,0,162,69
P04_03_127,P04_03,14193,14263,1,35,1302
P04_03_128,P04_03,14297,14376,0,162,69
P04_03_129,P04_03,14375,14398,1,35,1302
P04_03_13,P04_03,1104,1153,3,90,2467
P04_03_130,P04_03,14408,14479,0,162,69
P04_03_131,P04_03,14471,14527,1,35,1302
P04_03_132,P04_03,14590,14622,1,35,1302
P04_03_133,P04_03,14646,14741,0,162,69
P04_03_134,P04_03,14765,14872,47,35,2650
P04_03_135,P04_03,14866,14898,1,35,1302
P04_03_136,P04_03,14961,15006,3,113,2339
P04_03_137,P04_03,15024,15243,3,8,2459
P04_03_138,P04_03,15050,15070,4,8,2811
P04_03_139,P04_03,15068,15120,3,8,2459
P04_03_14,P04_03,1156,1204,0,55,218
P04_03_140,P04_03,15104,15374,4,8,2811
P04_03_141,P04_03,15432,15519,5,35,3138
P04_03_142,P04_03,15522,15544,4,8,2811
P04_03_143,P04_03,15542,15591,3,8,2459
P04_03_144,P04_03,15652,15795,40,53,2516
P04_03_145,P04_03,15803,15857,0,139,43
P04_03_146,P04_03,15808,15856,0,139,43
P04_03_147,P04_03,15853,15875,1,35,1302
P04_03_148,P04_03,15859,15887,1,35,1302
P04_03_149,P04_03,15916,16053,40,53,2516
P04_03_15,P04_03,1259,1312,11,18,411
P04_03_150,P04_03,16157,16223,8,29,3657
P04_03_151,P04_03,16228,16265,0,35,196
P04_03_152,P04_03,16280,16337,5,113,2998
P04_03_153,P04_03,16357,16488,4,8,2811
P04_03_154,P04_03,16529,16566,4,113,2725
P04_03_155,P04_03,16618,16679,2,11,1821
P04_03_156,P04_03,16757,16804,1,4,1307
P04_03_157,P04_03,16832,16918,5,259,3119
P04_03_158,P04_03,16964,17001,3,8,2459
P04_03_159,P04_03,17012,17027,4,8,2811
P04_03_16,P04_03,1334,1407,25,54,1685
P04_03_160,P04_03,17029,17062,3,3,2413
P04_03_161,P04_03,17050,17085,0,47,209
P04_03_162,P04_03,17124,17271,9,5,3777
P04_03_163,P04_03,17286,17349,4,47,2789
P04_03_164,P04_03,17343,17375,5,3,3132
P04_03_165,P04_03,17410,17450,6,179,3339
P04_03_166,P04_03,17466,17496,6,114,3331
P04_03_167,P04_03,17496,17639,10,41,325
P04_03_168,P04_03,17659,17814,40,53,2516
P04_03_169,P04_03,17817,18031,16,72,965
P04_03_17,P04_03,1459,1521,3,70,2451
P04_03_170,P04_03,18147,18392,16,72,965
P04_03_171,P04_03,18403,18454,3,3,2413
P04_03_172,P04_03,18483,18504,0,23,138
P04_03_173,P04_03,18564,18600,3,23,2398
P04_03_174,P04_03,18604,19080,16,72,965
P04_03_175,P04_03,19107,19212,4,23,2770
P04_03_176,P04_03,19215,19265,3,12,2345
P04_03_177,P04_03,19268,19304,4,12,2729
P04_03_178,P04_03,19322,19746,10,41,325
P04_03_179,P04_03,19791,19863,11,93,511
P04_03_18,P04_03,1485,1669,5,18,3058
P04_03_180,P04_03,19888,19956,2,23,1884
P04_03_181,P04_03,20030,20056,5,93,3197
P04_03_182,P04_03,20114,20142,0,7,233
P04_03_183,P04_03,20156,20181,3,70,2451
P04_03_184,P04_03,20185,20230,3,8,2459
P04_03_185,P04_03,20243,20277,5,1,2983
P04_03_186,P04_03,20272,20298,3,8,2459
P04_03_187,P04_03,20298,20331,5,7,3174
P04_03_188,P04_03,20321,20380,4,8,2811
P04_03_189,P04_03,20382,20404,3,8,2459
P04_03_19,P04_03,1671,1851,5,7,3174
P04_03_190,P04_03,20390,20416,4,70,2808
P04_03_191,P04_03,20430,20587,8,24,3654
P04_03_192,P04_03,20617,20668,10,41,325
P04_03_193,P04_03,20660,20799,5,41,3145
P04_03_194,P04_03,20784,20971,5,41,3145
P04_03_195,P04_03,21050,21284,5,41,3145
P04_03_196,P04_03,21311,21443,5,41,3145
P04_03_197,P04_03,21459,21555,5,41,3145
P04_03_198,P04_03,21591,21610,3,3,2413
P04_03_199,P04_03,21637,21695,0,23,138
P04_03_2,P04_03,285,355,0,41,203
P04_03_20,P04_03,2001,2023,0,20,107
P04_03_200,P04_03,21712,21806,0,23,138
P04_03_201,P04_03,21843,21877,0,23,138
P04_03_202,P04_03,21888,22185,1,23,1247
P04_03_203,P04_03,22192,22214,4,3,2778
P04_03_204,P04_03,22296,22337,3,23,2398
P04_03_205,P04_03,22406,22677,5,41,3145
P04_03_206,P04_03,22718,22797,4,23,2770
P04_03_207,P04_03,22842,22888,35,160,2161
P04_03_208,P04_03,22926,22971,5,41,3145
P04_03_209,P04_03,23033,23059,8,114,3644
P04_03_21,P04_03,2030,2058,5,70,3175
P04_03_210,P04_03,23076,23094,8,179,3649
P04_03_211,P04_03,23120,23509,5,23,3099
P04_03_212,P04_03,23164,23186,0,160,67
P04_03_213,P04_03,23566,23633,31,93,2038
P04_03_214,P04_03,23662,23715,2,42,1918
P04_03_215,P04_03,23740,23876,2,14,1837
P04_03_216,P04_03,23880,23909,1,14,1156
P04_03_217,P04_03,23929,24004,5,93,3197
P04_03_22,P04_03,2084,2118,0,41,203
P04_03_23,P04_03,2129,2167,5,36,3139
P04_03_24,P04_03,2211,2241,0,58,221
P04_03_25,P04_03,2259,2316,5,70,3175
P04_03_26,P04_03,2407,2443,3,3,2413
P04_03_27,P04_03,2465,2543,0,23,138
P04_03_28,P04_03,2543,2637,3,23,2398
P04_03_29,P04_03,2649,2706,5,55,3159
P04_03_3,P04_03,375,448,5,5,3153
P04_03_30,P04_03,2723,2756,3,8,2459
P04_03_31,P04_03,2772,2798,0,14,44
P04_03_32,P04_03,2842,2936,5,55,3159
P04_03_33,P04_03,2971,3085,18,55,1074
P04_03_34,P04_03,3115,3281,0,55,218
P04_03_35,P04_03,3324,3588,18,23,1057
P04_03_36,P04_03,3608,3713,25,55,1686
P04_03_37,P04_03,3740,3880,18,23,1057
P04_03_38,P04_03,3885,3922,0,6,223
P04_03_39,P04_03,3948,4075,5,70,3175
P04_03_4,P04_03,436,474,10,5,329
P04_03_40,P04_03,4085,4108,4,70,2808
P04_03_41,P04_03,4231,4384,2,11,1821
P04_03_42,P04_03,4519,4541,8,0,3641
P04_03_43,P04_03,4642,4694,14,11,775
P04_03_44,P04_03,4829,4919,70,24,3367
P04_03_45,P04_03,5048,5102,0,139,43
P04_03_46,P04_03,5081,5104,38,139,2282
P04_03_47,P04_03,5105,5225,18,139,1043
P04_03_48,P04_03,5106,5234,18,139,1043
P04_03_49,P04_03,5315,5363,0,93,257
P04_03_5,P04_03,481,549,0,41,203
P04_03_50,P04_03,5364,5436,5,36,3139
P04_03_51,P04_03,5517,5586,31,93,2038
P04_03_52,P04_03,5586,5638,75,292,3415
P04_03_53,P04_03,5799,5817,0,31,192
P04_03_54,P04_03,5815,5844,3,3,2413
P04_03_55,P04_03,5847,5885,1,31,1298
P04_03_56,P04_03,5911,5936,0,4,201
P04_03_57,P04_03,5933,6496,2,4,1915
P04_03_58,P04_03,6465,6490,1,9,1361
P04_03_59,P04_03,6493,6513,8,0,3641
P04_03_6,P04_03,517,615,5,5,3153
P04_03_60,P04_03,6560,6785,14,4,806
P04_03_61,P04_03,6837,6912,1,4,1307
P04_03_62,P04_03,6948,7078,10,41,325
P04_03_63,P04_03,7084,7264,10,72,345
P04_03_64,P04_03,7265,7301,0,72,236
P04_03_65,P04_03,7308,7336,5,7,3174
P04_03_66,P04_03,7326,7389,10,72,345
P04_03_67,P04_03,7392,7466,35,72,2183
P04_03_68,P04_03,7549,7586,3,3,2413
P04_03_69,P04_03,7583,7625,0,7,233
P04_03_7,P04_03,617,859,10,5,329
P04_03_70,P04_03,7633,7661,1,7,1339
P04_03_71,P04_03,7663,7686,3,3,2413
P04_03_72,P04_03,7692,7752,0,99,263
P04_03_73,P04_03,7752,7834,3,99,2471
P04_03_74,P04_03,7837,8017,9,99,3805
P04_03_75,P04_03,8103,8140,5,26,3120
P04_03_76,P04_03,8207,8246,3,12,2345
P04_03_77,P04_03,8261,8283,24,160,1592
P04_03_78,P04_03,8387,8432,0,98,262
P04_03_79,P04_03,8435,8485,4,12,2729
P04_03_8,P04_03,722,774,22,139,1481
P04_03_80,P04_03,8498,8543,3,8,2459
P04_03_81,P04_03,8544,8573,0,1,1
P04_03_82,P04_03,8634,8694,3,98,2470
P04_03_83,P04_03,8773,8836,10,98,355
P04_03_84,P04_03,8839,9005,16,98,972
P04_03_85,P04_03,9008,9033,0,6,223
P04_03_86,P04_03,9095,9155,4,98,2819
P04_03_87,P04_03,9180,9267,5,12,3004
P04_03_88,P04_03,9267,9318,4,12,2729
P04_03_89,P04_03,9360,9396,5,6,3164
P04_03_9,P04_03,779,826,22,139,1481
P04_03_90,P04_03,9583,9639,24,139,1583
P04_03_91,P04_03,9662,9712,5,139,3022
P04_03_92,P04_03,9754,9811,5,139,3022
P04_03_93,P04_03,10130,10257,0,35,196
P04_03_94,P04_03,10611,10635,0,35,196
P04_03_95,P04_03,10638,10698,1,35,1302
P04_03_96,P04_03,10712,10739,4,3,2778
P04_03_97,P04_03,10742,10804,1,35,1302
P04_03_98,P04_03,10744,10870,11,53,473
P04_03_99,P04_03,10859,11011,39,53,2327
P04_04_0,P04_04,96,134,0,20,107
P04_04_1,P04_04,152,224,3,70,2451
P04_04_10,P04_04,1143,1214,5,70,3175
P04_04_100,P04_04,16772,17094,7,32,3526
P04_04_101,P04_04,17149,17982,7,32,3526
P04_04_102,P04_04,17157,17427,7,32,3526
P04_04_103,P04_04,17985,18024,24,5,1626
P04_04_104,P04_04,18030,19257,5,32,3135
P04_04_105,P04_04,19320,19391,0,5,212
P04_04_106,P04_04,19359,19385,33,5,2093
P04_04_107,P04_04,19436,19463,6,0,3328
P04_04_108,P04_04,19464,19495,2,11,1821
P04_04_109,P04_04,19512,19617,14,11,775
P04_04_11,P04_04,1190,1296,5,70,3175
P04_04_110,P04_04,19614,19651,0,26,166
P04_04_111,P04_04,19654,19673,1,26,1273
P04_04_112,P04_04,19818,19847,3,3,2413
P04_04_113,P04_04,19866,19936,0,16,66
P04_04_114,P04_04,19996,20064,5,48,3151
P04_04_115,P04_04,20097,20166,7,16,3482
P04_04_116,P04_04,20229,20259,7,16,3482
P04_04_117,P04_04,20272,20556,19,16,1090
P04_04_118,P04_04,20585,20642,5,16,3041
P04_04_119,P04_04,20700,20737,7,16,3482
P04_04_12,P04_04,1428,1455,0,20,107
P04_04_120,P04_04,20740,20939,19,16,1090
P04_04_121,P04_04,20940,21009,5,48,3151
P04_04_122,P04_04,21037,21165,0,48,210
P04_04_123,P04_04,21176,21205,5,36,3139
P04_04_124,P04_04,21269,21606,7,16,3482
P04_04_125,P04_04,21733,22050,7,16,3482
P04_04_126,P04_04,22056,22081,0,16,66
P04_04_127,P04_04,22100,22127,5,36,3139
P04_04_128,P04_04,22130,22171,3,3,2413
P04_04_129,P04_04,22165,22194,0,2,106
P04_04_13,P04_04,1743,1773,3,3,2413
P04_04_130,P04_04,22194,22227,1,2,1216
P04_04_131,P04_04,22236,22315,0,93,257
P04_04_132,P04_04,22245,22333,31,93,2038
P04_04_133,P04_04,22352,22393,1,2,1216
P04_04_134,P04_04,22396,22427,0,20,107
P04_04_135,P04_04,22430,22862,23,32,1542
P04_04_136,P04_04,23054,23112,3,8,2459
P04_04_137,P04_04,23113,23144,0,1,1
P04_04_138,P04_04,23294,23374,24,30,1615
P04_04_139,P04_04,23377,23406,1,14,1156
P04_04_14,P04_04,1771,1879,0,171,79
P04_04_140,P04_04,23390,23493,36,73,2234
P04_04_141,P04_04,23504,23559,0,5,212
P04_04_142,P04_04,23524,23888,2,5,1924
P04_04_143,P04_04,23892,24265,14,5,810
P04_04_144,P04_04,24274,24392,1,5,1318
P04_04_145,P04_04,24427,24558,11,16,398
P04_04_146,P04_04,24582,24634,3,3,2413
P04_04_147,P04_04,24631,24710,0,16,66
P04_04_148,P04_04,24738,24861,7,16,3482
P04_04_149,P04_04,24869,24928,7,42,3531
P04_04_15,P04_04,1882,1951,21,8,1470
P04_04_150,P04_04,24928,24987,7,42,3531
P04_04_151,P04_04,25101,25384,19,16,1090
P04_04_16,P04_04,1954,2033,3,26,2406
P04_04_17,P04_04,2043,2092,5,70,3175
P04_04_18,P04_04,2106,2178,6,70,3362
P04_04_19,P04_04,2331,2394,5,36,3139
P04_04_2,P04_04,494,519,31,8,2034
P04_04_20,P04_04,2478,2513,0,20,107
P04_04_21,P04_04,2534,3054,2,5,1924
P04_04_22,P04_04,3092,3387,14,5,810
P04_04_23,P04_04,3390,3460,1,5,1318
P04_04_24,P04_04,3450,3468,33,5,2093
P04_04_25,P04_04,3471,3535,14,5,810
P04_04_26,P04_04,3515,3558,1,5,1318
P04_04_27,P04_04,3561,3856,6,24,3346
P04_04_28,P04_04,3830,3892,3,3,2413
P04_04_29,P04_04,3877,3928,0,5,212
P04_04_3,P04_04,799,847,0,14,44
P04_04_30,P04_04,3941,4226,26,5,1723
P04_04_31,P04_04,4192,4273,1,5,1318
P04_04_32,P04_04,4226,4250,0,5,212
P04_04_33,P04_04,4276,4300,1,5,1318
P04_04_34,P04_04,4311,4396,6,24,3346
P04_04_35,P04_04,4399,4445,6,179,3339
P04_04_36,P04_04,4462,4485,8,114,3644
P04_04_37,P04_04,4518,4548,6,114,3331
P04_04_38,P04_04,4602,4630,3,3,2413
P04_04_39,P04_04,4676,4725,3,70,2451
P04_04_4,P04_04,865,906,5,70,3175
P04_04_40,P04_04,4773,4838,0,18,87
P04_04_41,P04_04,4878,4936,4,70,2808
P04_04_42,P04_04,5070,5100,3,3,2413
P04_04_43,P04_04,5159,5225,0,30,191
P04_04_44,P04_04,5272,5313,1,30,1297
P04_04_45,P04_04,5348,5431,0,30,191
P04_04_46,P04_04,5464,5497,0,4,201
P04_04_47,P04_04,5497,5534,3,8,2459
P04_04_48,P04_04,5560,5582,4,8,2811
P04_04_49,P04_04,5600,5623,3,70,2451
P04_04_5,P04_04,927,975,0,80,245
P04_04_50,P04_04,5903,6031,7,30,3525
P04_04_51,P04_04,6169,7534,19,30,1098
P04_04_52,P04_04,7860,7904,7,30,3525
P04_04_53,P04_04,7907,7958,5,30,3133
P04_04_54,P04_04,8007,8133,7,30,3525
P04_04_55,P04_04,8131,8183,5,5,3153
P04_04_56,P04_04,8226,8352,7,30,3525
P04_04_57,P04_04,8357,8405,5,5,3153
P04_04_58,P04_04,8436,8504,7,30,3525
P04_04_59,P04_04,8508,8539,5,5,3153
P04_04_6,P04_04,968,985,5,70,3175
P04_04_60,P04_04,8616,8709,0,30,191
P04_04_61,P04_04,8725,8899,19,30,1098
P04_04_62,P04_04,8901,8930,24,5,1626
P04_04_63,P04_04,8933,8977,38,5,2310
P04_04_64,P04_04,9003,9378,19,30,1098
P04_04_65,P04_04,9400,9485,7,30,3525
P04_04_66,P04_04,9609,9934,19,30,1098
P04_04_67,P04_04,10006,10144,7,30,3525
P04_04_68,P04_04,10148,10228,7,30,3525
P04_04_69,P04_04,10228,10277,5,5,3153
P04_04_7,P04_04,988,1005,3,8,2459
P04_04_70,P04_04,10297,10395,7,30,3525
P04_04_71,P04_04,10299,10399,7,30,3525
P04_04_72,P04_04,10401,10480,5,5,3153
P04_04_73,P04_04,10407,10473,5,5,3153
P04_04_74,P04_04,10489,10600,7,30,3525
P04_04_75,P04_04,10850,10954,0,30,191
P04_04_76,P04_04,10983,11030,7,30,3525
P04_04_77,P04_04,11079,12101,19,30,1098
P04_04_78,P04_04,12138,12189,7,30,3525
P04_04_79,P04_04,12223,12543,7,30,3525
P04_04_8,P04_04,1008,1055,3,8,2459
P04_04_80,P04_04,12501,12829,7,30,3525
P04_04_81,P04_04,12516,12532,7,30,3525
P04_04_82,P04_04,12592,13020,5,5,3153
P04_04_83,P04_04,12764,12819,7,30,3525
P04_04_84,P04_04,12814,12859,5,5,3153
P04_04_85,P04_04,13019,13132,0,30,191
P04_04_86,P04_04,13134,13229,7,30,3525
P04_04_87,P04_04,13244,14402,19,30,1098
P04_04_88,P04_04,14417,14519,7,30,3525
P04_04_89,P04_04,14602,14633,7,30,3525
P04_04_9,P04_04,1058,1081,0,23,138
P04_04_90,P04_04,14829,14907,3,8,2459
P04_04_91,P04_04,14915,14976,0,19,98
P04_04_92,P04_04,15106,15271,3,19,2379
P04_04_93,P04_04,15282,15822,5,36,3139
P04_04_94,P04_04,15961,15998,3,12,2345
P04_04_95,P04_04,15994,16069,0,32,193
P04_04_96,P04_04,16115,16355,3,26,2406
P04_04_97,P04_04,16365,16403,20,26,1391
P04_04_98,P04_04,16481,16533,7,32,3526
P04_04_99,P04_04,16626,16746,7,95,3557
P04_05_0,P04_05,1087,1157,0,48,210
P04_05_1,P04_05,1157,1196,5,36,3139
P04_05_10,P04_05,2642,2691,24,30,1615
P04_05_100,P04_05,21803,21908,10,30,317
P04_05_101,P04_05,21919,21978,10,16,290
P04_05_102,P04_05,21980,22430,24,30,1615
P04_05_103,P04_05,22484,22669,0,32,193
P04_05_104,P04_05,22664,22715,1,32,1299
P04_05_105,P04_05,22751,22886,1,30,1297
P04_05_106,P04_05,22932,22955,0,19,98
P04_05_107,P04_05,23014,23121,5,36,3139
P04_05_108,P04_05,23142,23181,3,8,2459
P04_05_109,P04_05,23197,23243,4,8,2811
P04_05_11,P04_05,2729,2844,8,24,3654
P04_05_110,P04_05,23246,23288,3,8,2459
P04_05_111,P04_05,23349,23397,0,26,166
P04_05_112,P04_05,23424,23480,0,62,226
P04_05_113,P04_05,23496,23540,0,31,192
P04_05_114,P04_05,23527,23573,9,31,3764
P04_05_115,P04_05,23733,23875,5,62,3167
P04_05_116,P04_05,23920,24089,4,26,2774
P04_05_117,P04_05,24182,24226,3,8,2459
P04_05_118,P04_05,24214,24245,1,62,1332
P04_05_119,P04_05,24349,24421,10,62,337
P04_05_12,P04_05,2864,2985,0,5,212
P04_05_120,P04_05,24590,24636,12,5,636
P04_05_121,P04_05,24649,24741,65,24,3281
P04_05_122,P04_05,24870,24952,0,18,87
P04_05_123,P04_05,24988,25120,9,16,3721
P04_05_124,P04_05,25130,25176,25,4,1677
P04_05_125,P04_05,25325,25414,10,5,329
P04_05_126,P04_05,25414,25526,0,48,210
P04_05_127,P04_05,25547,25608,10,16,290
P04_05_128,P04_05,25970,26040,0,62,226
P04_05_129,P04_05,25976,26043,5,5,3153
P04_05_13,P04_05,2982,3102,37,30,2257
P04_05_130,P04_05,26040,26307,10,30,317
P04_05_131,P04_05,26410,27939,7,131,3474
P04_05_132,P04_05,27942,28143,10,16,290
P04_05_133,P04_05,28187,28360,10,16,290
P04_05_134,P04_05,28573,28610,9,131,3711
P04_05_135,P04_05,28624,28732,9,51,3778
P04_05_136,P04_05,28701,28786,2,4,1915
P04_05_137,P04_05,28788,28813,9,51,3778
P04_05_138,P04_05,28878,30217,7,131,3474
P04_05_139,P04_05,28878,29187,7,131,3474
P04_05_14,P04_05,3142,3180,1,30,1297
P04_05_140,P04_05,30233,30283,2,4,1915
P04_05_141,P04_05,30323,30494,10,5,329
P04_05_142,P04_05,30874,30921,3,8,2459
P04_05_143,P04_05,30900,31540,0,85,250
P04_05_144,P04_05,31578,31807,48,85,2693
P04_05_145,P04_05,31828,32022,48,85,2693
P04_05_146,P04_05,32007,32059,4,8,2811
P04_05_147,P04_05,32076,32180,1,85,1356
P04_05_148,P04_05,32324,32566,10,5,329
P04_05_149,P04_05,32664,32696,3,3,2413
P04_05_15,P04_05,3322,3375,0,39,200
P04_05_150,P04_05,32766,32859,31,43,2017
P04_05_151,P04_05,32923,33031,1,43,1311
P04_05_152,P04_05,33122,33199,10,5,329
P04_05_153,P04_05,33231,33279,0,30,191
P04_05_154,P04_05,33342,33442,35,30,2171
P04_05_155,P04_05,33637,33764,10,5,329
P04_05_156,P04_05,33909,33951,3,70,2451
P04_05_157,P04_05,33981,34077,4,70,2808
P04_05_158,P04_05,34070,34097,3,8,2459
P04_05_159,P04_05,34097,34120,4,8,2811
P04_05_16,P04_05,3426,3486,0,5,212
P04_05_160,P04_05,34118,34150,3,70,2451
P04_05_161,P04_05,34146,34210,31,8,2034
P04_05_162,P04_05,34223,34269,0,1,1
P04_05_163,P04_05,34296,34355,4,70,2808
P04_05_164,P04_05,34370,34523,2,1,1815
P04_05_165,P04_05,34526,34608,2,1,1815
P04_05_166,P04_05,34659,34913,14,1,771
P04_05_167,P04_05,35050,35163,3,85,2464
P04_05_168,P04_05,35175,35254,16,85,969
P04_05_169,P04_05,35405,35454,0,85,250
P04_05_17,P04_05,3489,3565,37,30,2257
P04_05_170,P04_05,35475,35609,16,85,969
P04_05_171,P04_05,35490,35614,69,85,3327
P04_05_172,P04_05,35560,35613,69,85,3327
P04_05_173,P04_05,36514,36579,0,38,199
P04_05_174,P04_05,36645,36744,69,38,3318
P04_05_175,P04_05,36792,36867,10,5,329
P04_05_176,P04_05,36899,36950,9,31,3764
P04_05_177,P04_05,37007,37362,10,5,329
P04_05_178,P04_05,37515,37595,10,5,329
P04_05_179,P04_05,37581,37610,0,31,192
P04_05_18,P04_05,3592,3633,1,5,1318
P04_05_180,P04_05,37623,37693,9,31,3764
P04_05_181,P04_05,37805,38000,9,131,3711
P04_05_182,P04_05,38011,38033,25,4,1677
P04_05_183,P04_05,38037,38076,9,5,3777
P04_05_184,P04_05,38132,38336,10,5,329
P04_05_185,P04_05,38382,38660,3,47,2430
P04_05_186,P04_05,38748,38790,3,8,2459
P04_05_187,P04_05,38799,38836,31,79,2033
P04_05_188,P04_05,38831,38974,7,26,3518
P04_05_189,P04_05,39036,39079,1,79,1349
P04_05_19,P04_05,3636,3668,0,31,192
P04_05_190,P04_05,39108,39166,3,47,2430
