filename,video-duration,fps,video-frames
v_FrvK75jGdjE.mp4,140.2,30,4206
v_-ROljbRVlos.mp4,7.13333333333333,30,214
v_CHaTWk6uqd8.mp4,230.633333333333,30,6919
v__LAABOgXU1s.mp4,129.6,30,3888
v_RZqM8Z0ocjE.mp4,62.6,30,1878
v_rX2tRvv2ZfU.mp4,217.6,30,6528
v_y4PXBhxpZHk.mp4,139.266666666667,30,4178
v_DfiPwDSjjHE.mp4,203,30,6090
v_RYv3eIxMouY.mp4,9.63333333333333,30,289
v_N9LTq3gYmsI.mp4,35.5,30,1065
v_VOyKKN3NdXM.mp4,226.966666666667,30,6809
v_r9X01daYa5o.mp4,35.5333333333333,30,1066
v_Zts8FynhoJs.mp4,19.9,30,597
v_5aUWT0CmJlc.mp4,79.2666666666667,30,2378
v_nR7tqWpNpe8.mp4,168,30,5040
v_mHbsKzezfFQ.mp4,179.533333333333,30,5386
v_z6g5QbIPatk.mp4,204.833333333333,30,6145
v_A1U24_iC6ww.mp4,91,30,2730
v_teZ99ahe1zY.mp4,40.7333333333333,30,1222
v_7OcfzMIZsxA.mp4,175.733333333333,30,5272
v_HV_yqsiFoKA.mp4,30.7333333333333,30,922
v_g0RK-2ydod0.mp4,186.4,30,5592
v_FaiSWZFSHSE.mp4,180.4,30,5412
v_jlqC3lFqxhQ.mp4,201.566666666667,30,6047
v_wLcpMJv83XY.mp4,168.866666666667,30,5066
v_iwHZqcYwZYU.mp4,11.4666666666667,30,344
v_9Rd8PpfRNmY.mp4,73.5333333333333,30,2206
v_tnXjdv_GM9g.mp4,56.1333333333333,30,1684
v_0AjYz-s4Rek.mp4,81.7333333333333,30,2452
v_9_wuEvN2OnQ.mp4,184.5,30,5535
v_7D5ItfgJFVw.mp4,47.6,30,1428
v_GMwV9roiBYo.mp4,166.433333333333,30,4993
v_T3ngvDyxYiE.mp4,122.366666666667,30,3671
v_LbGr5TjfTBY.mp4,225.466666666667,30,6764
v_6URUyopL8qM.mp4,79.6333333333333,30,2389
v_8YkCDiVc7RI.mp4,107.666666666667,30,3230
v_kDurnkUZCXs.mp4,29.9,30,897
v_ry-AEtNb4c0.mp4,188.266666666667,30,5648
v_5SzzJMuyC_M.mp4,91.3666666666667,30,2741
v_kZMDKbfIis0.mp4,76.3,30,2289
v_73LZVxxlJV8.mp4,62.9333333333333,30,1888
v_YIb8sArOPww.mp4,79.5666666666667,30,2387
v_EHXpUlacN88.mp4,6.6,30,198
v_IV5llWEEfAw.mp4,73.8,30,2214
v_7pcnWE7jpQY.mp4,85.8333333333333,30,2575
v_g8Yx4qWzNH0.mp4,14.9,30,447
v_nN1u9BVysQs.mp4,140.833333333333,30,4225
v_jIYRVlrXJgc.mp4,9.93333333333333,30,298
v_roTIeCtx94Q.mp4,104.266666666667,30,3128
v_DhYJl8KAZN4.mp4,230.2,30,6906
v__AdJtwjeITM.mp4,60.0666666666667,30,1802
v_bscUMcCmyYw.mp4,14.1333333333333,30,424
v_e-44ig51evc.mp4,196.866666666667,30,5906
v_-ypKYhjrlXw.mp4,212.733333333333,30,6382
v_uLT7PmD_AJA.mp4,120.833333333333,30,3625
v_evj6y2xZCnM.mp4,214.6,30,6438
v_aSPPD0fDI3g.mp4,197.7,30,5931
v_GfSGZZSGH6g.mp4,7.7,30,231
v_Zf3RcqHO82M.mp4,211.433333333333,30,6343
v_loUYsxA2RHg.mp4,86.6666666666667,30,2600
v_kxwTPAhlhpw.mp4,116.1,30,3483
v_xxXspvK4tEY.mp4,95.7,30,2871
v_Io8EwPbNUbE.mp4,84,30,2520
v_FrDKwP9XaOo.mp4,99.1333333333333,30,2974
v_Ve0Ufrv-T0s.mp4,76.2,30,2286
v_3j4OdbgaoAM.mp4,127.6,30,3828
v_Z-gDuGMpClo.mp4,187.333333333333,30,5620
v_Ygt3z-K-ZMQ.mp4,98.9333333333333,30,2968
v_p771liKjycc.mp4,46.1333333333333,30,1384
v_BdAPzcdrk9g.mp4,55.2333333333333,30,1657
v_BGeB6KEQM94.mp4,212.1,30,6363
v_ShT4biEuQDo.mp4,22.2333333333333,30,667
v_pYUqRy9Ujaw.mp4,71.0666666666667,30,2132
v_j_q_MOjw80Q.mp4,139.7,30,4191
v_rSTXxDLYxTQ.mp4,214.566666666667,30,6437
v_eGLD-0b1LV0.mp4,111.933333333333,30,3358
v_rBgMeunuviE.mp4,92.3,30,2769
v_Y-CZasxVlx4.mp4,238,30,7140
v_H2l7GraYFhI.mp4,189.066666666667,30,5672
v_RCyZgp1F06s.mp4,36.5666666666667,30,1097
v_7LmSZAoD6-c.mp4,109.5,30,3285
v_tJLm2D4J3X0.mp4,210,30,6300
v_Gkv5ibx0tYw.mp4,97.1333333333334,30,2914
v_kGxikShxkpQ.mp4,77,30,2310
v_EVSuDXeNUYQ.mp4,169.8,30,5094
v_vlIAZsrj6yk.mp4,153.9,30,4617
v_UAAk2SxqSvs.mp4,217.9,30,6537
v_k5wY4N61bzU.mp4,160.1,30,4803
v_sVeC5VlDsjk.mp4,174.133333333333,30,5224
v_teDceMxV9PA.mp4,112.7,30,3381
v_ersl2OEJ-eI.mp4,138.4,30,4152
v_M2OoQFcDflU.mp4,30.0333333333333,30,901
v_aCiN9mqkXoA.mp4,163.2,30,4896
v_Jt-DIHv8YK8.mp4,72.6,30,2178
v_yGCklVOLgk8.mp4,62.3333333333333,30,1870
v_tuhEnqKmUKg.mp4,37.3333333333333,30,1120
v_Mil3AyFfjX4.mp4,6.9,30,207
v_k0w1lMRoqYk.mp4,181.533333333333,30,5446
v_O337_rGYZPc.mp4,155.033333333333,30,4651
v_p35FXT4drA0.mp4,82.8333333333333,30,2485
v_r4F2X_MlL-U.mp4,179.166666666667,30,5375
v_4MKbQ816r9A.mp4,86.7666666666667,30,2603
v__0CqozZun3U.mp4,294.233333333333,30,8827
v_SmBEf-g82Ew.mp4,89.9666666666667,30,2699
v_lGvI5pyjpFg.mp4,25.4333333333333,30,763
v_5laHmakSAAg.mp4,182.7,30,5481
v_haUWdHvwpUo.mp4,205.1,30,6153
v_y3Ll1puxM8c.mp4,231.533333333333,30,6946
v_OrF46J3HmSw.mp4,34.9666666666667,30,1049
v_O-zE1-Yw3w0.mp4,135.933333333333,30,4078
v_sqEsAtdFfrg.mp4,76.5666666666667,30,2297
v_z93quI8Gxx4.mp4,59.3666666666667,30,1781
v_lZ2X-e33E0A.mp4,157.066666666667,30,4712
v_ThWgMXhkS2E.mp4,85.7666666666667,30,2573
v_IIKwRyf4Oyg.mp4,141.933333333333,30,4258
v_ThYidZUtnuo.mp4,53.5333333333333,30,1606
v_02WlEYafQ9Q.mp4,79.9333333333333,30,2398
v_YJOoLvwqWCw.mp4,41.2333333333333,30,1237
v_08uNrWxxHGY.mp4,192.266666666667,30,5768
v_ajYA9O6R-AY.mp4,52.6333333333333,30,1579
v_6KXVjADefBY.mp4,133.2,30,3996
v_gBOWkZBlc8g.mp4,126.166666666667,30,3785
v_Sfdj_kMDUh8.mp4,151.266666666667,30,4538
v_8kkKxLpiMus.mp4,34,30,1020
v_Ye3u6ujLEl0.mp4,199.633333333333,30,5989
v_kTJDylL6pCU.mp4,180.033333333333,30,5401
v_r8ZIHLqFPfg.mp4,99.8666666666667,30,2996
v_bEniqIC5Ric.mp4,61.8666666666667,30,1856
v__nTjmHQ0-gQ.mp4,43.0333333333333,30,1291
v_m0ZPQ8q4Qq4.mp4,11.7,30,351
v_cu8TBL7msJg.mp4,208.933333333333,30,6268
v_IQp6JF5v1qc.mp4,62,30,1860
v_ilXO32we9uo.mp4,104,30,3120
v_ctWolbJDJyc.mp4,17.0333333333333,30,511
v_VHUC47iq1Wg.mp4,211.966666666667,30,6359
v_Lvia-mF_Hnk.mp4,76.0666666666667,30,2282
v_dXLhYjRSNcs.mp4,49.4333333333333,30,1483
v_V3Sz4WWJ2_M.mp4,208.7,30,6261
v_1aRRlW0k-_4.mp4,93.2666666666667,30,2798
v_rzZutQSmyJo.mp4,139.4,30,4182
v_mvWKOkRzfos.mp4,80.1666666666667,30,2405
v_V7C34-4tBok.mp4,109.266666666667,30,3278
v_rS8T1dAdiCs.mp4,155.866666666667,30,4676
v_JNvwkiz8Bzw.mp4,82.3,30,2469
v_di8Vr1fzUh8.mp4,121.433333333333,30,3643
v_pw0A0Uv2TZM.mp4,58,30,1740
v_w4CiGbHLTBg.mp4,139.633333333333,30,4189
v_MbCIH5bay4Q.mp4,31.5,30,945
v_4gQpW3zR-Aw.mp4,115.9,30,3477
v_SNuH7bpgHuY.mp4,66,30,1980
v_T8mTuW85NNo.mp4,32.0333333333333,30,961
v_BadeHG8y4PQ.mp4,126.333333333333,30,3790
v_fgkiHZ0nENg.mp4,44.6,30,1338
v_V1CX5B7ih6c.mp4,51.5333333333333,30,1546
v_e2fXKrG2BkY.mp4,148.133333333333,30,4444
v_fSA-eTz3GkU.mp4,126.633333333333,30,3799
v_TEkIJQljABs.mp4,56.7333333333333,30,1702
v_wipGHu-nmNY.mp4,128.266666666667,30,3848
v_gCuRcP4txc0.mp4,55.4,30,1662
v_f5xSylPY_bQ.mp4,202.366666666667,30,6071
v_zPl4spxrvg4.mp4,208.033333333333,30,6241
v_yyUmEgvq3B0.mp4,83.2,30,2496
v_MbEoZXWVc-I.mp4,114.633333333333,30,3439
v_UrPn5-8yNgA.mp4,191,30,5730
v_zqqiiZCmPLw.mp4,181.7,30,5451
v_KTNJc_NVOmg.mp4,114.533333333333,30,3436
v_oYhVH1vIXFM.mp4,134.333333333333,30,4030
v_BLmAF2wbTz8.mp4,169.866666666667,30,5096
v_EiPofuIoUic.mp4,61.2333333333333,30,1837
v_x08PpU3uQ6Y.mp4,118.766666666667,30,3563
v_UAFIstY4a8Q.mp4,168.866666666667,30,5066
v_08afjR_3SwI.mp4,61.1,30,1833
v_YfWKbMPFmcU.mp4,166.033333333333,30,4981
v_Oz4q98BhqKo.mp4,203.833333333333,30,6115
v_no9vPN7D-1s.mp4,149.7,30,4491
v_LxwKUIJdt_4.mp4,86.5,30,2595
v_H7k8ATbTjzs.mp4,109.533333333333,30,3286
v_bW5HfDWUP3U.mp4,137.4,30,4122
v_EOradtej9GU.mp4,121.033333333333,30,3631
v_Pt4BlfBqduE.mp4,109.7,30,3291
v_x3z3dVUxmJ0.mp4,131,30,3930
v_L-rPS8tlAy4.mp4,107.766666666667,30,3233
v_fhEvf47Jqi8.mp4,196.1,30,5883
v_rKTpKq7bh_U.mp4,150.066666666667,30,4502
v_EOSvdsejPQQ.mp4,143.766666666667,30,4313
v_8UJ5PGzu1PE.mp4,59.1333333333333,30,1774
v_lcUtnIptSjM.mp4,228.8,30,6864
v_YwUW6Qh_5TA.mp4,87.8333333333333,30,2635
v_DRK5oUhjwTg.mp4,102.366666666667,30,3071
v_Fia1JynWFBA.mp4,7.56666666666667,30,227
v_MiTIi_QYt2k.mp4,113.333333333333,30,3400
v_DPw74KWZzGY.mp4,128.133333333333,30,3844
v_2DMOP9Fy91U.mp4,132.6,30,3978
v_Z6xXj6tbMCo.mp4,162.733333333333,30,4882
v_k_ZCg9tqGQo.mp4,23.4333333333333,30,703
v_U7iNqQs1kRk.mp4,69.7,30,2091
v_5eM2Hcvj6R8.mp4,189.3,30,5679
v_tRgK4fFA8sE.mp4,161,30,4830
v__TeU8A-CGbU.mp4,64.2333333333333,30,1927
v_0Q9RHSEFeMI.mp4,166.5,30,4995
v_EDEFxLnf_Wk.mp4,32.5666666666667,30,977
v_73ZdOEJcsUw.mp4,103.7,30,3111
v_5vk8OuKkttU.mp4,144.633333333333,30,4339
v_yUHN5TIprwk.mp4,56.2666666666667,30,1688
v_-YreL-4QCLg.mp4,41.7,30,1251
v_ir1jpnsK5p8.mp4,146.9,30,4407
v_1G5cu1NvDFw.mp4,43.0666666666667,30,1292
v_JU_o9ZtH-VM.mp4,220.5,30,6615
v_NQyAC1aweec.mp4,77.3333333333333,30,2320
v_LNKdVrX_0Fg.mp4,226.666666666667,30,6800
v_UaCSf-kW2Ho.mp4,95.0333333333333,30,2851
v_RAaRFD5M8h4.mp4,106.566666666667,30,3197
v_W4aPcuQSxFI.mp4,111.433333333333,30,3343
v_5QDwobEnN3g.mp4,84.3,30,2529
v_kTSuw4T-_Nk.mp4,118.4,30,3552
v_RJpWgi0EaUE.mp4,209.9,30,6297
v_XN7mRI1qGlQ.mp4,62,30,1860
v_KanNWuKvkxs.mp4,126.6,30,3798
v_Dty6AUdBdrE.mp4,206.2,30,6186
v_FwV1XbjLJHY.mp4,113.2,30,3396
v_GPWXB0wy5dY.mp4,23.2,30,696
v_A1k7CSI7aRs.mp4,15.2,30,456
v_ZwIu2pPxB3Y.mp4,39,30,1170
v__7a80bvsbk8.mp4,53.1,30,1593
v_L9cxYlPkUYs.mp4,182.6,30,5478
v_37pwbUp8t1I.mp4,200,30,6000
v_IytPbGtfo14.mp4,81.8666666666667,30,2456
v_g6tF83rCXh0.mp4,41.0666666666667,30,1232
v_16Mq9vM7Nck.mp4,77.4,30,2322
v_Xa1yH3vxlAk.mp4,137.466666666667,30,4124
v_dygVFom6V5c.mp4,201.833333333333,30,6055
v_8PkoDfbK5Bc.mp4,157.6,30,4728
v_CvhSPJ0sBCk.mp4,60,30,1800
v_hEoASC7qC28.mp4,118.066666666667,30,3542
v_s6pFNNnub80.mp4,210.4,30,6312
v_2bEr09bbqAA.mp4,102,30,3060
v_HW9c7WFW6q8.mp4,225,30,6750
v_RrScnC2xQpw.mp4,173.533333333333,30,5206
v_vJkL_4niC4w.mp4,168.966666666667,30,5069
v_0EDEA8dZeGo.mp4,134.166666666667,30,4025
v_zh2Thxc6NVI.mp4,102.8,30,3084
v_zacXKdNZHrI.mp4,157.2,30,4716
v_0_xap_BBDrw.mp4,47.8666666666667,30,1436
v_7IIi_92vRLo.mp4,178.433333333333,30,5353
v_MD6p1s-N9rM.mp4,69.9333333333333,30,2098
v_lJeJ2LFna5o.mp4,35.3666666666667,30,1061
v_eBEnQDNyzFk.mp4,196.433333333333,30,5893
v_5QZpCDyXNx4.mp4,88.4,30,2652
v_31KEa5VhvPs.mp4,212.6,30,6378
v_8Kj5Whf2JyA.mp4,60.1,30,1803
v_VCdZ9gfzRWo.mp4,38.9333333333333,30,1168
v_NgBfcoVZ254.mp4,111.5,30,3345
v_-c71seS8bWk.mp4,213.3,30,6399
v_dG8fhIBgx9k.mp4,81.4333333333333,30,2443
v_YApgx2YL9wM.mp4,48.8,30,1464
v_bz9R-Xa5xqM.mp4,124.666666666667,30,3740
v_uyBGDfYo0qE.mp4,133.6,30,4008
v_PI1ZaFQ28Ao.mp4,68.0666666666667,30,2042
v_Fe-DUewB8ok.mp4,20.4333333333333,30,613
v_E5uAH7_WTFs.mp4,9.36666666666667,30,281
v_LFOlEafI35c.mp4,16,30,480
v_-fjUWhSM6Hc.mp4,198.066666666667,30,5942
v_cukeWRPJzf8.mp4,74.0666666666667,30,2222
v_YufXlj-WpEw.mp4,144.666666666667,30,4340
v_cvatsuUhqhk.mp4,212.233333333333,30,6367
v_IZCzbslH8jo.mp4,163.066666666667,30,4892
v_jnnHUCs-t3o.mp4,25.7,30,771
v_yw9W5dZ6T18.mp4,100.533333333333,30,3016
v_RI-l0tK8Ok0.mp4,74.5333333333333,30,2236
v_5Eb_NVjFah0.mp4,110.833333333333,30,3325
v_RTbvrcdPcrs.mp4,129.766666666667,30,3893
v_ctHNLEOtgPY.mp4,236.933333333333,30,7108
v_u1ZFiwJJXSQ.mp4,108.466666666667,30,3254
v_JxEnKQ7iXUI.mp4,129.7,30,3891
v_CG-7jcSB5_c.mp4,36.8666666666667,30,1106
v_IoOkg-_S4cY.mp4,77.9333333333333,30,2338
v_x2CZHFxoZaM.mp4,167.8,30,5034
v_aEWVDbV76_Q.mp4,157.633333333333,30,4729
v_Gba1MksaNBQ.mp4,191.533333333333,30,5746
v_2Dlfwnvz76Q.mp4,77.4666666666667,30,2324
v_lxlXHOHSOlk.mp4,103.466666666667,30,3104
v_bFRqNqyVznA.mp4,151.9,30,4557
v_m22TDwfa8go.mp4,183.733333333333,30,5512
v_UYzgXZIRUR8.mp4,193.666666666667,30,5810
v_v-mNvC8zVhE.mp4,141.366666666667,30,4241
v_w5J3Gt5WLwU.mp4,142.866666666667,30,4286
v_Q_Rufuciohg.mp4,63.4,30,1902
v_XI6sjZg9Yeg.mp4,236.866666666667,30,7106
v_4hbMYlgO8_o.mp4,3.5,30,105
v_Y_ITwC4_pEY.mp4,123.966666666667,30,3719
v_Oe1tNvkhrI8.mp4,61.8,30,1854
v_ZdUUBA1czgY.mp4,18.4,30,552
v_6h-WE-0eBlA.mp4,194.6,30,5838
v_YKLZAgdkFrk.mp4,13.3666666666667,30,401
v_kzdRUWpBXd4.mp4,129.033333333333,30,3871
v_LnqAgjTpi0k.mp4,129.666666666667,30,3890
v_EkwX8Swnut8.mp4,231.166666666667,30,6935
v_OVRYoPA6h-Y.mp4,196.4,30,5892
v_V9xuy-rVj9w.mp4,193.533333333333,30,5806
v_pq2xsK79FcQ.mp4,42.8,30,1284
v__-_SwG4EnRU.mp4,23.7333333333333,30,712
v_5nvximBXhFI.mp4,190.866666666667,30,5726
v_cNvTm72aGcM.mp4,195.166666666667,30,5855
v_x9VlxLDK-VM.mp4,121.3,30,3639
v_L4mSCZwXelk.mp4,148.466666666667,30,4454
v_z4_OuffZPAo.mp4,28.3,30,849
v_pFh-8ICMTFY.mp4,72.8,30,2184
v_aMexiSP5Vjc.mp4,91.1333333333333,30,2734
v_saMBbZcDAjM.mp4,22.0333333333333,30,661
v_bESksIhdEvo.mp4,23.4666666666667,30,704
v_7j8cTyXi5a4.mp4,83.8333333333333,30,2515
v_fBov3cwPEho.mp4,103.3,30,3099
v_agIcVWDyeH0.mp4,86.8666666666667,30,2606
v_ozgrP6Znupc.mp4,94.2666666666667,30,2828
v_K-E0UXNscjU.mp4,44.3,30,1329
v_3bTGq7QDjUg.mp4,63.4666666666667,30,1904
v_IY1bVy1yZv4.mp4,72.7,30,2181
v_UYUvjnlU9Ho.mp4,202.766666666667,30,6083
v_oN_5o1t_Lvk.mp4,217.5,30,6525
v_rV9RzL8o7tk.mp4,47.8,30,1434
v_uHLEUps_ahs.mp4,234.566666666667,30,7037
v_1FKoT6uFsjY.mp4,184.9,30,5547
v_SiBSwSu_REQ.mp4,219.966666666667,30,6599
v_qYpb_3oAM0k.mp4,95.2,30,2856
v_mL7Ipu-HJ5M.mp4,123.633333333333,30,3709
v_mQCFphhDFw8.mp4,140.233333333333,30,4207
v_iNhoeDq_EBQ.mp4,144.666666666667,30,4340
v_t1MXansbY5s.mp4,44.9333333333333,30,1348
v_2tpwfPdSEVo.mp4,204.633333333333,30,6139
v_asWvAGhlbdQ.mp4,180.833333333333,30,5425
v_QESBvmN1hcM.mp4,114.533333333333,30,3436
v_dcARAWmvWSo.mp4,215.566666666667,30,6467
v_MnzVdvbvnMc.mp4,52.1333333333333,30,1564
v_PNdG3SUdJzc.mp4,52.2,30,1566
v_7uhJ_0oKV6s.mp4,61.1333333333333,30,1834
v_YCrSiqY-TVw.mp4,203.733333333333,30,6112
v_s1WQ4zNikKA.mp4,93.2333333333333,30,2797
v_eDm8bUVWxAM.mp4,50.7,30,1521
v_sOyox_6AG1w.mp4,117.9,30,3537
v_ytvIoI5uwFA.mp4,98.3333333333333,30,2950
v_bzHSF5GJc8o.mp4,72.6,30,2178
v_9ZGy24Geu5k.mp4,114.8,30,3444
v_VOnP9N7FAT8.mp4,190.033333333333,30,5701
v_JW5P5FdOrcw.mp4,207.833333333333,30,6235
v_ZCZoL2b6euQ.mp4,22.8,30,684
v_UXc2y7lR5t0.mp4,18.4,30,552
v_WhhbKOSW7m0.mp4,69.1666666666667,30,2075
v_Ht2gV7oaqbo.mp4,5.33333333333333,30,160
v_zyi4NVylqB0.mp4,99.9666666666667,30,2999
v_fdYyIOWkycU.mp4,24.5,30,735
v_MlxMV7WH9-g.mp4,101.833333333333,30,3055
v_IxrncvpPWV8.mp4,23.8,30,714
v_KylUHdDXuCg.mp4,104,30,3120
v_VdeYnCIbRJ4.mp4,7.9,30,237
v_0pGXfomqurw.mp4,156.6,30,4698
v_E_Z4BceegCQ.mp4,89.2666666666667,30,2678
v_p3-tF0riSpQ.mp4,110.033333333333,30,3301
v_0RUMAGGab1k.mp4,124.433333333333,30,3733
v_Gd6YooP1_CU.mp4,31.5666666666667,30,947
v_aAlbRFeu32E.mp4,165.066666666667,30,4952
v_4llkVfMzsN4.mp4,200.3,30,6009
v_QjKmQO_9TaA.mp4,163.866666666667,30,4916
v_IPehEfMBLM0.mp4,173.933333333333,30,5218
v_ZHVzukkU9sk.mp4,111.666666666667,30,3350
v_1VAugQRO05g.mp4,109.9,30,3297
v_hsJJbTqSQR4.mp4,13.4666666666667,30,404
v_3UbQ0UDmbbw.mp4,425.533333333333,30,12766
v_2YeImloBCA8.mp4,167.733333333333,30,5032
v_XfF30DaqAGU.mp4,51.5333333333333,30,1546
v_Y_QRRCIujIc.mp4,169.4,30,5082
v_MzYA5oo-mzk.mp4,7,30,210
v_HIIUd1osd_I.mp4,235.466666666667,30,7064
v_PZjWkB_q2lE.mp4,225.133333333333,30,6754
v_s0YJOzALDNg.mp4,64.2333333333333,30,1927
v_ngE2y5ExVqw.mp4,60.7333333333333,30,1822
v_lvlVfgZ53NQ.mp4,67.2333333333333,30,2017
v_b3e7PrPNb30.mp4,144.4,30,4332
v_-deoJLN27hE.mp4,227.633333333333,30,6829
v_BpiExjaNwvI.mp4,138.6,30,4158
v_p4KNKI2UZLc.mp4,187.166666666667,30,5615
v_C1YNGahOoiA.mp4,229.933333333333,30,6898
v_9PGFsuE3Ye0.mp4,143.7,30,4311
v_6azNzt8rXAs.mp4,202.833333333333,30,6085
v_Tbo7I63oIms.mp4,190.966666666667,30,5729
v_x03YF3JbWjs.mp4,171.666666666667,30,5150
v_vvdmMyyAtN0.mp4,221.933333333333,30,6658
v_BLLeQHgNmYc.mp4,91.6333333333333,30,2749
v_T5GVJRbvNb8.mp4,162.133333333333,30,4864
v_vZVnMzH4pkc.mp4,70.0333333333333,30,2101
v_Pu92wJ-7UTQ.mp4,61.9333333333333,30,1858
v_DU2hdNIS2WI.mp4,23.8666666666667,30,716
v_rosZj4ZcPBA.mp4,74.4,30,2232
v_xlCOq0ryx-Y.mp4,180.5,30,5415
v_Z7BPvGPizYE.mp4,171.266666666667,30,5138
v_zlAwW2Pxc1A.mp4,149,30,4470
v_pmn8_4zKo7I.mp4,74.8,30,2244
v_4QqoWbK2ELc.mp4,90.2,30,2706
v_RfXFS9fy-mI.mp4,49.4333333333333,30,1483
v_VyQ4ZbgqMXk.mp4,77.4333333333333,30,2323
v_9dqz5ojw-ys.mp4,8.73333333333333,30,262
v_VTFIAQVjHv8.mp4,192.1,30,5763
v_d0woFZ26Cx0.mp4,30,30,900
v_cwQQj3VZLC8.mp4,73.8,30,2214
v__qzzQdKJ7F0.mp4,96.7333333333333,30,2902
v_4L0mci9CTPg.mp4,43.6333333333333,30,1309
v_M6xFXdXOzzc.mp4,209.066666666667,30,6272
v_lTFCUuLtUJs.mp4,215.933333333333,30,6478
v_Sma-ydx49eQ.mp4,78.5333333333333,30,2356
v_UBqFQKI1YW8.mp4,78.1,30,2343
v_S2jbh7QMrKc.mp4,227.333333333333,30,6820
v_6NQl2Vcf0P0.mp4,14.9333333333333,30,448
v_AhWkUdag6NA.mp4,136.233333333333,30,4087
v_dla6qDuAXTw.mp4,49.8333333333333,30,1495
v_b_v5uGSheEw.mp4,34.3666666666667,30,1031
v_wdb4-V33wIo.mp4,112.766666666667,30,3383
v_Ck5i8CVEkJI.mp4,131.6,30,3948
v_CneLYCPg7Es.mp4,40.0333333333333,30,1201
v_HPJuOvOmEW8.mp4,210.966666666667,30,6329
v_6k5m4u5AchQ.mp4,157.6,30,4728
v_yWfTd8pRLgM.mp4,110.4,30,3312
v_tnk1skdLN0Q.mp4,113.033333333333,30,3391
v_vBdm15wRqig.mp4,146.933333333333,30,4408
v_AIZWoAbhUTY.mp4,155.066666666667,30,4652
v_Oya9LWABkf4.mp4,100.3,30,3009
v_4Mo-IYfNKBo.mp4,37.5333333333333,30,1126
v_HDHS_7pOiDk.mp4,23.8,30,714
v_R-VaPP7ToKQ.mp4,6.46666666666667,30,194
v_hLnVjkmioH8.mp4,98.1666666666667,30,2945
v_zCijq4G1B3Q.mp4,172.666666666667,30,5180
v_o00AfbAIOlA.mp4,101.733333333333,30,3052
v_3ekMufBfUdw.mp4,127.133333333333,30,3814
v_Pw0ANcAM-zc.mp4,156.866666666667,30,4706
v_G-EDozcMT_4.mp4,206.066666666667,30,6182
v_U89hsv1dzuQ.mp4,27.0666666666667,30,812
v_UW1wC80VNd8.mp4,123.266666666667,30,3698
v_9UGNhbRWM14.mp4,116.566666666667,30,3497
v_q8TBL7DBgXY.mp4,144.5,30,4335
v_e51NGAPMp1s.mp4,105.766666666667,30,3173
v_kI0AyrGe-NU.mp4,37.3666666666667,30,1121
v_i-G50GikqTg.mp4,129.666666666667,30,3890
v_ZTwmb1d44bc.mp4,50.6,30,1518
v_uDs0wOnwaAM.mp4,212.933333333333,30,6388
v_mTmcz5NWNQA.mp4,184.566666666667,30,5537
v_aEopPs2eY-Q.mp4,217.8,30,6534
v_8iQ_ZjJGQkE.mp4,60,30,1800
v_KVmuW9kwZV4.mp4,12.4,30,372
v_mS7SAG1nW1o.mp4,61.2,30,1836
v___dXUJsj3yo.mp4,29.7333333333333,30,892
v_d7-tFV0RSCk.mp4,115.933333333333,30,3478
v_NpfdyZntPbg.mp4,222.533333333333,30,6676
v_0RUs80IYF38.mp4,29.5333333333333,30,886
v_15vwVfNA99o.mp4,175.666666666667,30,5270
v_rQc7UhpiDU8.mp4,126.633333333333,30,3799
v_-nskwoky7vk.mp4,160.366666666667,30,4811
v_rBaR5xF8orE.mp4,128.1,30,3843
v_Rewtuc-f6wU.mp4,46.7666666666667,30,1403
v_NLpWaffN3XM.mp4,216.6,30,6498
v_f_mbX87xabo.mp4,19.0333333333333,30,571
v_daDd48y4x0g.mp4,19.3,30,579
v_Vi2gzCrS-fE.mp4,75.5,30,2265
v_RlC3n0VSGOU.mp4,217.833333333333,30,6535
v_nIIFlJnOXXs.mp4,122.766666666667,30,3683
v_cqVvHj1oC-8.mp4,224.666666666667,30,6740
v_Cu8lmHiXkUU.mp4,178.7,30,5361
v_d44RiNHK6KA.mp4,95.3333333333333,30,2860
v_brY1jVHquE0.mp4,66.6,30,1998
v_K-eZfCs8yOc.mp4,182.366666666667,30,5471
v_PuylbPlzbH0.mp4,44.9666666666667,30,1349
v_W_scepAxfPA.mp4,12.3333333333333,30,370
v_P0j0bBKsNAo.mp4,204.3,30,6129
v_UsqhZb0co6o.mp4,38.5,30,1155
v_P-YyUw0iuBQ.mp4,126.5,30,3795
v_KfX3APC8lp4.mp4,15.7333333333333,30,472
v_ZREM_AcXHX8.mp4,227.566666666667,30,6827
v_bjYah4IvnII.mp4,62.7,30,1881
v_NoVa1C5KBno.mp4,151.8,30,4554
v_bzndhMU3izM.mp4,192.866666666667,30,5786
v_jwlYaPt2DIs.mp4,79,30,2370
v_r1x3hjFWGYM.mp4,174.233333333333,30,5227
v__K3Cpdks6NQ.mp4,60.7,30,1821
v_8d7FyPzxzjg.mp4,164.3,30,4929
v_M1dEZrQWeRY.mp4,90.7666666666667,30,2723
v_Cq7Myyfbtn0.mp4,117.333333333333,30,3520
v_HUvBb3Hmir8.mp4,236.233333333333,30,7087
v_rIqITS6qMB0.mp4,27.8,30,834
v__HQTWGmXXsc.mp4,104.2,30,3126
v_CAa74sedG9A.mp4,80.5,30,2415
v_1ZuUq5rVwPs.mp4,126.333333333333,30,3790
