video-name,t-start,t-end,action-label,video-duration,filename,fps,video-frames,temporal-region-label
gLPJ7_VhWVU,57.63706829407176,205.36374773400937,Putting on makeup,216.66666666666663,v_gLPJ7_VhWVU.mp4,30.0,6500,Action
oxp7V1AKJWk,27.273340054690625,69.03564201343563,Playing ten pins,136.53333333333333,v_oxp7V1AKJWk.mp4,30.0,4096,Action
oxp7V1AKJWk,73.7232473353356,110.15872406240247,Playing ten pins,136.53333333333333,v_oxp7V1AKJWk.mp4,30.0,4096,Action
oxp7V1AKJWk,131.46602078627146,136.379772,Playing ten pins,136.53333333333333,v_oxp7V1AKJWk.mp4,30.0,4096,Action
xWIKFgygROg,13.21451915,22.73236007,Archery,94.0,v_xWIKFgygROg.mp4,30.0,2820,Action
xWIKFgygROg,27.18737952,34.053429429017164,Archery,94.0,v_xWIKFgygROg.mp4,30.0,2820,Action
ZQs-OWTZA6o,0.01,31.05814995968535,Snow tubing,31.6,v_ZQs-OWTZA6o.mp4,30.0,948,Action
Kd3YFwF-2UM,5.994225858830272,22.644853244469914,Playing ten pins,213.4,v_Kd3YFwF-2UM.mp4,30.0,6402,Action
Kd3YFwF-2UM,56.27912056346199,72.59673540138884,Playing ten pins,213.4,v_Kd3YFwF-2UM.mp4,30.0,6402,Action
Kd3YFwF-2UM,147.85757118448004,179.82677576490815,Playing ten pins,213.4,v_Kd3YFwF-2UM.mp4,30.0,6402,Action
Kd3YFwF-2UM,199.80752761310453,203.13765307332287,Playing ten pins,213.4,v_Kd3YFwF-2UM.mp4,30.0,6402,Action
Fi_ja3Urdtg,24.354063962558502,33.454336973478945,Mixing drinks,55.6,v_Fi_ja3Urdtg.mp4,30.0,1668,Action
PgoRelvwBUI,9.448528904836195,45.682629,Changing car wheel,45.83333333333334,v_PgoRelvwBUI.mp4,30.0,1375,Action
Qxquum8p8S8,1.0142881747269892,40.43492063492063,Washing hands,40.53333333333333,v_Qxquum8p8S8.mp4,30.0,1216,Action
kB0h-fHb_WU,0.01,28.175854914196574,Powerbocking,33.23333333333333,v_kB0h-fHb_WU.mp4,30.0,997,Action
x0cSfzhQRAs,0.2,17.724141819032763,Slacklining,28.8,v_x0cSfzhQRAs.mp4,30.0,864,Action
wOZdXVdiB04,7.131566302652106,126.48066389859596,Dodgeball,134.4,v_wOZdXVdiB04.mp4,30.0,4032,Action
Ha5KU-pp4gk,4.769691560451534,80.25716553287981,Trimming branches or hedges,80.4,v_Ha5KU-pp4gk.mp4,30.0,2412,Action
pmbHoeudjKc,2.79086708,14.07556572,Long jump,15.033333333333333,v_pmbHoeudjKc.mp4,30.0,451,Action
Cp4a_gN4pDQ,0.0,64.97793650793649,Playing congas,65.06666666666666,v_Cp4a_gN4pDQ.mp4,30.0,1952,Action
FZtIVsmpYcI,30.381698663864928,185.89989740405616,Cutting the grass,192.76666666666668,v_FZtIVsmpYcI.mp4,30.0,5783,Action
rFXOInUQjKo,0.01,25.52592026131045,Cleaning windows,73.36666666666666,v_rFXOInUQjKo.mp4,30.0,2201,Action
O-6zE9_S2KM,1.5799348299531981,11.991964365054601,Playing blackjack,16.533333333333335,v_O-6zE9_S2KM.mp4,30.0,496,Action
LITdMW0xh7o,24.70745859,50.14297531,Chopping wood,107.73333333333332,v_LITdMW0xh7o.mp4,30.0,3232,Action
LITdMW0xh7o,57.51010141,89.67555813999998,Chopping wood,107.73333333333332,v_LITdMW0xh7o.mp4,30.0,3232,Action
MEU83dUao4g,21.70866518876755,54.27166297191888,Getting a piercing,63.13333333333333,v_MEU83dUao4g.mp4,30.0,1894,Action
fJMVz_TBWU0,25.4845272,61.78774800000001,Playing bagpipes,76.63333333333334,v_fJMVz_TBWU0.mp4,30.0,2299,Action
fJMVz_TBWU0,10.272820800000002,21.242337600000006,Playing bagpipes,76.63333333333334,v_fJMVz_TBWU0.mp4,30.0,2299,Action
xyZ87TEcDSI,0.01,59.63308030421217,Surfing,63.1,v_xyZ87TEcDSI.mp4,30.0,1893,Action
eufCY8KHuMA,0.2271275748989144,8.630847846158744,Horseback riding,145.53333333333333,v_eufCY8KHuMA.mp4,30.0,4366,Action
eufCY8KHuMA,15.217547518227258,22.258502340093603,Horseback riding,145.53333333333333,v_eufCY8KHuMA.mp4,30.0,4366,Action
eufCY8KHuMA,29.072329587061034,34.75051895953389,Horseback riding,145.53333333333333,v_eufCY8KHuMA.mp4,30.0,4366,Action
eufCY8KHuMA,42.47285650609698,137.1850551351014,Horseback riding,145.53333333333333,v_eufCY8KHuMA.mp4,30.0,4366,Action
7kQ3JRkEQr0,1.6574352574102964,62.775360374414966,Doing karate,66.4,v_7kQ3JRkEQr0.mp4,30.0,1992,Action
5Vd6PEUWo64,92.65936532699402,121.49254831417747,Surfing,167.96666666666667,v_5Vd6PEUWo64.mp4,30.0,5039,Action
IC61TQ-sd8o,0.7462596645865835,156.21702312012482,Cheerleading,158.83333333333334,v_IC61TQ-sd8o.mp4,30.0,4765,Action
U20a95sHi8E,13.435696067298474,73.22454204368175,Hand car wash,85.93333333333334,v_U20a95sHi8E.mp4,30.0,2578,Action
7-uMJ_5WsZM,3.3363120124804992,84.46303432137286,Cutting the grass,133.46666666666667,v_7-uMJ_5WsZM.mp4,30.0,4004,Action
3oS_28utt2Y,0.20000000000000004,64.4085418171872,Surfing,89.13333333333334,v_3oS_28utt2Y.mp4,30.0,2674,Action
cqxrPBGP4nU,8.934864611544462,47.684983959438384,Cleaning sink,62.16666666666666,v_cqxrPBGP4nU.mp4,30.0,1865,Action
Q6SooTA1os4,6.367094710999327,28.676993501508765,Bathing dog,32.06666666666667,v_Q6SooTA1os4.mp4,30.0,962,Action
s4pnHlWlt5k,3.7525039469578783,51.45099856162247,Hitting a pinata,53.3,v_s4pnHlWlt5k.mp4,30.0,1599,Action
q8lLTxHen0I,14.236548722308893,26.23760632293292,Beach soccer,75.33333333333333,v_q8lLTxHen0I.mp4,30.0,2260,Action
q8lLTxHen0I,30.47327371138845,44.82747986115445,Beach soccer,75.33333333333333,v_q8lLTxHen0I.mp4,30.0,2260,Action
TwJvPxAq9_o,1.5140062473247229,6.405411046373827,Smoking a cigarette,149.23333333333332,v_TwJvPxAq9_o.mp4,30.0,4477,Action
VXiaPftjWqQ,12.141584497181688,194.2653441046583,Laying tile,220.13333333333333,v_VXiaPftjWqQ.mp4,30.0,6604,Action
c9A384zijnk,87.5763809048362,106.18636184711387,Preparing pasta,175.33333333333337,v_c9A384zijnk.mp4,30.0,5260,Action
c9A384zijnk,107.82841898907957,121.2385523151326,Preparing pasta,175.33333333333337,v_c9A384zijnk.mp4,30.0,5260,Action
c9A384zijnk,135.19603802184088,139.84853325741028,Preparing pasta,175.33333333333337,v_c9A384zijnk.mp4,30.0,5260,Action
c9A384zijnk,143.67999992199688,149.15352372854915,Preparing pasta,175.33333333333337,v_c9A384zijnk.mp4,30.0,5260,Action
c9A384zijnk,163.11100943525742,165.3004189578783,Preparing pasta,175.33333333333337,v_c9A384zijnk.mp4,30.0,5260,Action
S4GiCywMi38,40.02424180967238,188.59671918876754,Putting on makeup,199.56666666666663,v_S4GiCywMi38.mp4,30.0,5987,Action
06dIgOEgYp0,52.27800468018721,99.36528549141966,Snowboarding,237.63333333333333,v_06dIgOEgYp0.mp4,30.0,7129,Action
06dIgOEgYp0,106.40983931357256,137.1834165366615,Snowboarding,237.63333333333333,v_06dIgOEgYp0.mp4,30.0,7129,Action
06dIgOEgYp0,147.19409828393137,179.45073946957882,Snowboarding,237.63333333333333,v_06dIgOEgYp0.mp4,30.0,7129,Action
06dIgOEgYp0,196.50597503900158,199.47210296411856,Snowboarding,237.63333333333333,v_06dIgOEgYp0.mp4,30.0,7129,Action
06dIgOEgYp0,210.22431669266768,218.01040249609986,Snowboarding,237.63333333333333,v_06dIgOEgYp0.mp4,30.0,7129,Action
VoQ2VhCqir0,29.1880263618708,41.663553758476866,Fixing the roof,150.73333333333332,v_VoQ2VhCqir0.mp4,30.0,4522,Action
VoQ2VhCqir0,48.96056034894457,62.37763698303035,Fixing the roof,150.73333333333332,v_VoQ2VhCqir0.mp4,30.0,4522,Action
bdDzTqaiB3E,0.0,7.005315132605302,Hand washing clothes,66.96666666666667,v_bdDzTqaiB3E.mp4,30.0,2009,Action
Tm0jUAQf6zY,0.01,131.001,Baton twirling,130.9,v_Tm0jUAQf6zY.mp4,30.0,3927,Action
a_EkYuPdaJ0,154.8549987637838,168.63600476635514,Painting fence,232.76666666666668,v_a_EkYuPdaJ0.mp4,30.0,6983,Action
eEfvYiuGULM,5.8630624024961016,161.87150546021843,Javelin throw,163.33333333333334,v_eEfvYiuGULM.mp4,30.0,4900,Action
_5UtmlGMIUc,28.209310707122164,133.06816250811232,Shaving legs,182.53333333333333,v__5UtmlGMIUc.mp4,30.0,5476,Action
C8m_dPhMGbg,11.19650299164318,116.96346757009346,Snowboarding,128.26666666666668,v_C8m_dPhMGbg.mp4,30.0,3848,Action
_s20ZN8WZbo,6.682194454758191,58.66695,Mixing drinks,67.43333333333334,v__s20ZN8WZbo.mp4,30.0,2023,Action
reit7blyxIo,10.55581373478939,57.72008786895476,Shaving,71.96666666666667,v_reit7blyxIo.mp4,30.0,2159,Action
aYC7F72n924,21.641893285105358,84.033038,Mooping floor,84.0,v_aYC7F72n924.mp4,30.0,2520,Action
MAZlsi4Bon8,0.01,10.594964642123099,Hitting a pinata,10.533333333333333,v_MAZlsi4Bon8.mp4,30.0,316,Action
CsyHOM8ngZA,25.841964898595943,40.71503822152887,Grooming dog,238.2,v_CsyHOM8ngZA.mp4,30.0,7146,Action
CsyHOM8ngZA,52.241670046801865,66.74291653666147,Grooming dog,238.2,v_CsyHOM8ngZA.mp4,30.0,7146,Action
CsyHOM8ngZA,75.6667605304212,118.42684633385336,Grooming dog,238.2,v_CsyHOM8ngZA.mp4,30.0,7146,Action
CsyHOM8ngZA,139.24914898595944,158.95597113884554,Grooming dog,238.2,v_CsyHOM8ngZA.mp4,30.0,7146,Action
wFmczV8lv-I,63.09999248,76.83017616,Using parallel bars,154.0,v_wFmczV8lv-I.mp4,30.0,4620,Action
wFmczV8lv-I,18.57857776,51.00750912,Using parallel bars,154.0,v_wFmczV8lv-I.mp4,30.0,4620,Action
crfrKqFp0Zg,4.541419656786271,128.26987519500778,Playing flauta,129.36666666666667,v_crfrKqFp0Zg.mp4,30.0,3881,Action
_B3Q8bTJWG4,9.53988767550702,21.02308580343214,Calf roping,56.63333333333333,v__B3Q8bTJWG4.mp4,30.0,1699,Action
D9rHZpZoeRA,95.38431348410398,175.60820491107643,Changing car wheel,202.4,v_D9rHZpZoeRA.mp4,30.0,6072,Action
ikZwamRM5mo,0.6013115264797507,190.0144423676012,Drum corps,193.0,v_ikZwamRM5mo.mp4,30.0,5790,Action
qgQVbGtIn0M,78.0379327176287,83.31076600936036,Slacklining,168.93333333333334,v_qgQVbGtIn0M.mp4,30.0,5068,Action
qgQVbGtIn0M,105.98394916380657,138.4118739079563,Slacklining,168.93333333333334,v_qgQVbGtIn0M.mp4,30.0,5068,Action
y7WO-8cQfO0,8.671090483619345,155.48162246489858,Rope skipping,191.66666666666663,v_y7WO-8cQfO0.mp4,30.0,5750,Action
y7WO-8cQfO0,164.16984243369734,184.20514196567862,Rope skipping,191.66666666666663,v_y7WO-8cQfO0.mp4,30.0,5750,Action
y9xNMLhgTjY,6.276983246731974,9.380210830600411,Longboarding,165.93333333333334,v_y9xNMLhgTjY.mp4,30.0,4978,Action
y9xNMLhgTjY,15.328063699681584,26.447962541876826,Longboarding,165.93333333333334,v_y9xNMLhgTjY.mp4,30.0,4978,Action
y9xNMLhgTjY,56.445829185938386,74.80659239049332,Longboarding,165.93333333333334,v_y9xNMLhgTjY.mp4,30.0,4978,Action
y9xNMLhgTjY,138.681360158452,150.5770643212479,Longboarding,165.93333333333334,v_y9xNMLhgTjY.mp4,30.0,4978,Action
4qstg-tiRvQ,0.01,23.661132,Cheerleading,23.6,v_4qstg-tiRvQ.mp4,30.0,708,Action
JJzBlV3p1Wc,0.2,29.628807029832217,Hand washing clothes,131.83333333333334,v_JJzBlV3p1Wc.mp4,30.0,3955,Action
JJzBlV3p1Wc,82.50799735390777,131.68934240362813,Hand washing clothes,131.83333333333334,v_JJzBlV3p1Wc.mp4,30.0,3955,Action
2SBTnunPQrQ,15.422319540400665,212.684546219944,Polishing shoes,229.8,v_2SBTnunPQrQ.mp4,30.0,6894,Action
OVf4tUiUqA0,0.01,98.94453666146644,Hand car wash,111.63333333333334,v_OVf4tUiUqA0.mp4,30.0,3349,Action
ygkcjkVqxAA,6.822549000318541,39.289685171479675,Disc dog,45.0,v_ygkcjkVqxAA.mp4,30.0,1350,Action
Y75Fvr71aRQ,76.84357254290171,120.1738689547582,Playing saxophone,144.56666666666666,v_Y75Fvr71aRQ.mp4,30.0,4337,Action
m3SlyuAh1Wk,48.89953357587203,76.76824584918272,Raking leaves,184.66666666666663,v_m3SlyuAh1Wk.mp4,30.0,5540,Action
m3SlyuAh1Wk,152.3298060622465,160.3743828149681,Raking leaves,184.66666666666663,v_m3SlyuAh1Wk.mp4,30.0,5540,Action
3j52keiQuiw,0.0,99.705873015873,Using the balance beam,99.63333333333334,v_3j52keiQuiw.mp4,30.0,2989,Action
kG7inHibWLU,70.43610608424335,92.04718408736349,Making a sandwich,170.96666666666667,v_kG7inHibWLU.mp4,30.0,5129,Action
mb1LoOTM_NI,0.01,56.63214196567864,Arm wrestling,60.06666666666667,v_mb1LoOTM_NI.mp4,30.0,1802,Action
Wi9bm9omdoM,0.01,145.14954117847537,Rock-paper-scissors,146.53333333333333,v_Wi9bm9omdoM.mp4,30.0,4396,Action
2mOQx0l1158,30.437577223088933,172.1191965678627,Assembling bicycle,182.33333333333331,v_2mOQx0l1158.mp4,30.0,5470,Action
qtOP38458F4,6.572101560062403,47.44633319812793,Using parallel bars,54.26666666666666,v_qtOP38458F4.mp4,30.0,1628,Action
tT7ljH8GCl8,0.2,79.90884199999998,Mowing the lawn,80.0,v_tT7ljH8GCl8.mp4,30.0,2400,Action
38nAdby_fTw,14.546414085134835,132.99578418720748,Doing motocross,145.76666666666668,v_38nAdby_fTw.mp4,30.0,4373,Action
HF_a81qOmVQ,4.724484611544462,28.552320043681746,Hurling,65.73333333333333,v_HF_a81qOmVQ.mp4,30.0,1972,Action
f3spxjpfuxM,9.446138367983698,183.48408,Installing carpet,183.4333333333333,v_f3spxjpfuxM.mp4,30.0,5503,Action
V8gr2EMHNwQ,7.500842433697348,15.75176911076443,Sailing,120.16666666666669,v_V8gr2EMHNwQ.mp4,30.0,3605,Action
V8gr2EMHNwQ,42.379759750390015,65.26818720748831,Sailing,120.16666666666669,v_V8gr2EMHNwQ.mp4,30.0,3605,Action
V8gr2EMHNwQ,101.27822152886117,118.1579251170047,Sailing,120.16666666666669,v_V8gr2EMHNwQ.mp4,30.0,3605,Action
d-uGSELb0N0,37.9516158,61.41409092000001,Volleyball,67.6,v_d-uGSELb0N0.mp4,30.0,2028,Action
hwY9jvSjC9I,0.01,85.88339336688794,Putting on shoes,92.8,v_hwY9jvSjC9I.mp4,30.0,2784,Action
ozkDsQ1UY1k,0.0,202.74077594695788,Playing pool,224.8,v_ozkDsQ1UY1k.mp4,30.0,6744,Action
JwdW7Tlc4gs,5.87925717,135.20315571999998,Playing guitarra,179.43333333333337,v_JwdW7Tlc4gs.mp4,30.0,5383,Action
pElJ7U46XnQ,11.218874344773793,25.70142122620905,Clean and jerk,43.53333333333333,v_pElJ7U46XnQ.mp4,30.0,1306,Action
O36pn7cHNVc,46.96549648205928,206.46616809,Tai chi,227.16666666666663,v_O36pn7cHNVc.mp4,30.0,6815,Action
kF6tSW-ZOFg,1.2267089672386895,13.421639288611546,Hopscotch,15.266666666666667,v_kF6tSW-ZOFg.mp4,30.0,458,Action
pF-r_m8LVPs,0.01,199.115368174727,Snow tubing,215.86666666666667,v_pF-r_m8LVPs.mp4,30.0,6476,Action
uowNtTu74nA,13.399181692437766,200.6351151212169,Surfing,225.9333333333333,v_uowNtTu74nA.mp4,30.0,6778,Action
C3BBG_9Vo48,7.660365920081687,184.76539551509723,Making a cake,210.03333333333333,v_C3BBG_9Vo48.mp4,30.0,6301,Action
CGz-ghbUXvk,0.37014284087363497,76.3728061669267,Playing bagpipes,79.0,v_CGz-ghbUXvk.mp4,30.0,2370,Action
-y5p8UMdM20,15.40229329173167,17.38258814352574,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,27.28793135725429,30.368826833073324,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,32.78953042121685,34.109914196567864,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,40.49176911076444,47.09368798751951,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,52.81535101404057,55.236054602184105,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,62.718229329173184,65.35899687987518,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,71.96091575663027,74.16155538221528,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,87.58545709828394,89.12590483619343,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,100.34916692667707,105.63070202808113,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
-y5p8UMdM20,121.6953712948518,124.33613884555382,Springboard diving,141.03333333333333,v_-y5p8UMdM20.mp4,30.0,4231,Action
Y5hT9Sk5EY4,9.651097031636366,27.628630718017835,Grooming dog,121.26666666666668,v_Y5hT9Sk5EY4.mp4,30.0,3638,Action
Y5hT9Sk5EY4,43.33531804401428,62.826748742589714,Grooming dog,121.26666666666668,v_Y5hT9Sk5EY4.mp4,30.0,3638,Action
Y5hT9Sk5EY4,74.18098044305772,83.83207738845553,Grooming dog,121.26666666666668,v_Y5hT9Sk5EY4.mp4,30.0,3638,Action
1gM0xfKN-Kc,0.2,189.02234252342072,Using the monkey bar,220.9,v_1gM0xfKN-Kc.mp4,30.0,6627,Action
_hdjRMpleWs,0.2,58.476258503401354,Calf roping,58.63333333333333,v__hdjRMpleWs.mp4,30.0,1759,Action
3kEAg-JtDBY,0.3639845621035726,26.02489619040544,Doing karate,28.8,v_3kEAg-JtDBY.mp4,30.0,864,Action
7lUaR1veDJU,0.021016805276114315,13.514012,Playing water polo,13.433333333333335,v_7lUaR1veDJU.mp4,30.0,403,Action
qJfhu80Ldgo,0.9099832,11.70930708,Clean and jerk,15.0,v_qJfhu80Ldgo.mp4,30.0,450,Action
IjdTjpaPPNg,18.04951192333408,58.60231143939635,Horseback riding,150.1,v_IjdTjpaPPNg.mp4,30.0,4503,Action
IjdTjpaPPNg,63.52490560030565,89.30992172386897,Horseback riding,150.1,v_IjdTjpaPPNg.mp4,30.0,4503,Action
IjdTjpaPPNg,98.45188221528862,126.81540066302652,Horseback riding,150.1,v_IjdTjpaPPNg.mp4,30.0,4503,Action
eT9oCTQUMhA,29.856967252839777,167.42224627760618,Plataform diving,178.76666666666668,v_eT9oCTQUMhA.mp4,30.0,5363,Action
aHzNMe-VKfE,2.326088817394696,12.037763399999998,Playing field hockey,18.933333333333334,v_aHzNMe-VKfE.mp4,30.0,568,Action
fM4pJeHb8hQ,41.36313989974565,169.79135049755732,Braiding hair,185.36666666666667,v_fM4pJeHb8hQ.mp4,30.0,5561,Action
nGsRDNIsc2o,11.731257212193249,24.92892157591065,Spinning,134.23333333333332,v_nGsRDNIsc2o.mp4,30.0,4027,Action
nGsRDNIsc2o,102.4390137697348,120.66435977784712,Spinning,134.23333333333332,v_nGsRDNIsc2o.mp4,30.0,4027,Action
biAQgXDFskw,23.782742589703588,91.4833104524181,Cumbia,93.53333333333332,v_biAQgXDFskw.mp4,30.0,2806,Action
DF8nlagyN6k,27.941531981279248,212.96899375975042,Doing fencing,218.4333333333333,v_DF8nlagyN6k.mp4,30.0,6553,Action
fT7dpRY0DTo,18.205662846899624,120.23502743101179,Laying tile,136.93333333333334,v_fT7dpRY0DTo.mp4,30.0,4108,Action
sCTmSj_tsDQ,46.69724870083239,129.34724511700466,Bullfighting,132.26666666666668,v_sCTmSj_tsDQ.mp4,30.0,3968,Action
M8aDrPK7D94,14.535678354084265,44.17866268118707,Bungee jumping,82.33333333333333,v_M8aDrPK7D94.mp4,30.0,2470,Action
2bnO6YWXCiU,16.885048361934473,21.709347893915755,Spread mulch,55.2,v_2bnO6YWXCiU.mp4,30.0,1656,Action
veNIfCkd1Pw,15.004953088923555,66.02179359126363,Using uneven bars,91.53333333333332,v_veNIfCkd1Pw.mp4,30.0,2746,Action
zyh1cftKtQM,62.30939192607322,115.06070812545015,Brushing hair,233.5,v_zyh1cftKtQM.mp4,30.0,7005,Action
zyh1cftKtQM,142.7096738575374,144.89248694164954,Brushing hair,233.5,v_zyh1cftKtQM.mp4,30.0,7005,Action
NNuIaUFYGCE,14.462807758568847,44.36344293603744,Plastering,52.0,v_NNuIaUFYGCE.mp4,30.0,1560,Action
N3xWCui6fNY,0.3909204368174727,49.25597503900156,Playing accordion,50.1,v_N3xWCui6fNY.mp4,30.0,1503,Action
hG2kfPRWjO0,75.59144137620002,81.57828351492466,Snowboarding,213.4,v_hG2kfPRWjO0.mp4,30.0,6402,Action
hG2kfPRWjO0,93.88457013341421,108.85167548022585,Snowboarding,213.4,v_hG2kfPRWjO0.mp4,30.0,6402,Action
hG2kfPRWjO0,145.7705353356945,149.0965587460971,Snowboarding,213.4,v_hG2kfPRWjO0.mp4,30.0,6402,Action
hG2kfPRWjO0,169.38530154955285,179.36337014459218,Snowboarding,213.4,v_hG2kfPRWjO0.mp4,30.0,6402,Action
TYRDXDR5l9U,3.720082917316693,47.65622010920437,Washing hands,50.13333333333333,v_TYRDXDR5l9U.mp4,30.0,1504,Action
DCyLmohIwkQ,96.56923426052687,126.73191700185015,Archery,155.86666666666667,v_DCyLmohIwkQ.mp4,30.0,4676,Action
rEDbnmvTblI,0.2,45.10042745709829,Snow tubing,58.53333333333333,v_rEDbnmvTblI.mp4,30.0,1756,Action
5OGNGIF22SY,97.64864309946549,144.85626526013422,Using the rowing machine,207.2,v_5OGNGIF22SY.mp4,30.0,6216,Action
zo8XBVxxkmo,39.247736635996056,43.41037537011685,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,61.844918335508936,68.08887643669013,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,83.55010602056736,88.30740743099112,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,91.57805215065744,93.95670285586935,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,95.14602820847529,104.36329969117132,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,106.14728772008024,113.28323983571586,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,113.87790206084244,118.3378721154446,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,119.52719746333851,123.68983618096723,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,124.2844988549142,129.6364629204368,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,137.36707768174722,142.1243790733229,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
zo8XBVxxkmo,154.31496388923554,155.50428923712946,Longboarding,190.5,v_zo8XBVxxkmo.mp4,30.0,5715,Action
4_yy5vswBn4,9.617639625585023,108.51600936037443,Tango,116.2,v_4_yy5vswBn4.mp4,30.0,3486,Action
U2aNQHCnVfI,80.5231656,156.08992155850234,Playing violin,171.56666666666666,v_U2aNQHCnVfI.mp4,30.0,5147,Action
lWFGSRpuopM,0.0,150.65409458010976,Riding bumper cars,153.96666666666667,v_lWFGSRpuopM.mp4,30.0,4619,Action
zNMLz9GIQLk,66.98390652,123.35881404,Cleaning windows,138.13333333333333,v_zNMLz9GIQLk.mp4,30.0,4144,Action
RpyRgnHdUXc,83.04759750390015,120.55296411856472,Using the rowing machine,171.7,v_RpyRgnHdUXc.mp4,30.0,5151,Action
1fF1OQtpctg,7.6667862714508574,191.3363182527301,Cheerleading,213.6,v_1fF1OQtpctg.mp4,30.0,6408,Action
MRpg1K7YWSE,6.737593457943922,18.57740186915888,Throwing darts,32.03333333333333,v_MRpg1K7YWSE.mp4,30.0,961,Action
BqjNfptu17Q,12.870191887675507,20.868616224648985,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,23.63170826833073,26.2493744149766,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,29.012466458658338,33.95694695787832,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,36.865464898595945,39.04685335413417,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,57.515942277691096,58.243071762870514,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,61.29701560062403,68.13203276131047,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,70.60427301092044,73.51279095163805,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
BqjNfptu17Q,76.56673478939156,80.92951170046804,Playing field hockey,93.16666666666669,v_BqjNfptu17Q.mp4,30.0,2795,Action
IfpcrV_cwHI,0.01,94.88241341653664,Playing pool,97.0,v_IfpcrV_cwHI.mp4,30.0,2910,Action
qTvZtsi-3KU,14.99709841817049,111.43679340658576,Swimming,133.9,v_qTvZtsi-3KU.mp4,30.0,4017,Action
71vVRQ4l8OI,1.09173526,47.86141380655226,Using parallel bars,49.06666666666667,v_71vVRQ4l8OI.mp4,30.0,1472,Action
BdKxwCdax_w,73.68978688767551,109.96432594383776,Breakdancing,146.06666666666666,v_BdKxwCdax_w.mp4,30.0,4382,Action
BdKxwCdax_w,127.75938283931356,140.30717936817473,Breakdancing,146.06666666666666,v_BdKxwCdax_w.mp4,30.0,4382,Action
H8f7pTaBFKk,16.90325746021841,169.29668934240362,Removing ice from car,169.2,v_H8f7pTaBFKk.mp4,30.0,5076,Action
QnATCZ_P9DE,5.318620904836194,92.94775195007799,Kayaking,94.7,v_QnATCZ_P9DE.mp4,30.0,2841,Action
J6T9pokWX1E,10.573770670826834,27.933692667706705,Grooming dog,101.13333333333334,v_J6T9pokWX1E.mp4,30.0,3034,Action
J6T9pokWX1E,79.87142901716071,88.07956006240248,Grooming dog,101.13333333333334,v_J6T9pokWX1E.mp4,30.0,3034,Action
bX-PSFlwV5s,57.42854602184089,126.0043151326053,Roof shingle removal,142.66666666666666,v_bX-PSFlwV5s.mp4,30.0,4280,Action
Jdtr90RIkHk,98.63785128,120.581008274571,Skateboarding,142.06666666666666,v_Jdtr90RIkHk.mp4,30.0,4262,Action
Jdtr90RIkHk,45.882846898595936,54.52744124180968,Skateboarding,142.06666666666666,v_Jdtr90RIkHk.mp4,30.0,4262,Action
Jdtr90RIkHk,72.48159872386896,80.46122427145086,Skateboarding,142.06666666666666,v_Jdtr90RIkHk.mp4,30.0,4262,Action
